time,dest,dir,len,etd
1417131842.05,Richmond,North,6,6
1417131901.38,Fremont,South,6,19
1417131901.38,Richmond,North,6,5
1417131961.74,Fremont,South,6,18
1417131961.74,Richmond,North,6,4
1417132022.08,Fremont,South,6,17
1417132022.08,Richmond,North,6,3
1417132081.45,Fremont,South,6,16
1417132081.45,Richmond,North,6,3
1417132141.83,Fremont,South,6,15
1417132141.83,Richmond,North,6,2
1417132201.2,Fremont,South,6,14
1417132201.2,Richmond,North,6,Leaving
1417132261.56,Fremont,South,6,13
1417132261.56,Richmond,North,6,19
1417132321.94,Fremont,South,6,12
1417132321.94,Richmond,North,6,18
1417132381.31,Fremont,South,6,11
1417132381.31,Richmond,North,6,18
1417132441.66,Fremont,South,6,10
1417132441.66,Richmond,North,6,17
1417132502.03,Fremont,South,6,9
1417132502.03,Richmond,North,6,16
1417132561.38,Fremont,South,6,8
1417132561.38,Richmond,North,6,14
1417132621.73,Fremont,South,6,7
1417132621.73,Richmond,North,6,14
1417132681.09,Fremont,South,6,6
1417132681.09,Richmond,North,6,13
1417132741.45,Fremont,South,6,5
1417132741.45,Richmond,North,6,11
1417132801.83,Fremont,South,6,4
1417132801.83,Richmond,North,6,10
1417132861.21,Fremont,South,6,3
1417132861.21,Richmond,North,6,10
1417132921.55,Fremont,South,6,2
1417132921.55,Richmond,North,6,8
1417132981.91,Fremont,South,6,Leaving
1417132981.91,Richmond,North,6,7
1417133041.27,Fremont,South,6,20
1417133041.27,Richmond,North,6,6
1417133101.64,Fremont,South,6,19
1417133101.64,Richmond,North,6,5
1417133161.98,Fremont,South,6,18
1417133161.98,Richmond,North,6,4
1417133221.34,Fremont,South,6,17
1417133221.34,Richmond,North,6,3
1417133281.67,Fremont,South,6,16
1417133281.67,Richmond,North,6,2
1417133342.04,Fremont,South,6,15
1417133342.04,Richmond,North,6,Leaving
1417133401.39,Fremont,South,6,14
1417133401.39,Richmond,North,6,20
1417133461.6,Fremont,South,6,13
1417133461.6,Richmond,North,6,19
1417133521.97,Fremont,South,6,12
1417133521.97,Richmond,North,6,18
1417133581.33,Fremont,South,6,11
1417133581.33,Richmond,North,6,17
1417133641.69,Fremont,South,6,10
1417133641.69,Richmond,North,6,16
1417133702.04,Fremont,South,6,9
1417133702.04,Richmond,North,6,16
1417133761.39,Fremont,South,6,9
1417133761.39,Richmond,North,6,15
1417133821.75,Fremont,South,6,7
1417133821.75,Richmond,North,6,15
1417133881.13,Fremont,South,6,6
1417133881.13,Richmond,North,6,15
1417133941.46,Fremont,South,6,5
1417133941.46,Richmond,North,6,14
1417134001.81,Fremont,South,6,4
1417134001.81,Richmond,North,6,13
1417134061.19,Fremont,South,6,3
1417134061.19,Richmond,North,6,12
1417134121.55,Fremont,South,6,1
1417134121.55,Richmond,North,6,11
1417134181.92,Fremont,South,6,Leaving
1417134181.92,Richmond,North,6,10
1417134241.28,Fremont,South,6,20
1417134241.28,Richmond,North,6,8
1417134301.62,Fremont,South,6,19
1417134301.62,Richmond,North,6,7
1417134361.96,Fremont,South,6,18
1417134361.96,Richmond,North,6,6
1417134421.3,Fremont,South,6,17
1417134421.3,Richmond,North,6,5
1417134481.65,Fremont,South,6,16
1417134481.65,Richmond,North,6,4
1417134542.02,Fremont,South,6,15
1417134542.02,Richmond,North,6,3
1417134601.39,Fremont,South,6,14
1417134601.39,Richmond,North,6,2
1417134661.74,Fremont,South,6,13
1417134661.74,Richmond,North,6,1
1417134722.08,Fremont,South,6,12
1417134722.08,Richmond,North,6,Leaving
1417134781.44,Fremont,South,6,11
1417134781.44,Richmond,North,6,18
1417134841.78,Fremont,South,6,10
1417134841.78,Richmond,North,6,16
1417134901.15,Fremont,South,6,10
1417134901.15,Richmond,North,6,16
1417134961.5,Fremont,South,6,10
1417134961.5,Richmond,North,6,15
1417135021.86,Fremont,South,6,7
1417135021.86,Richmond,North,6,14
1417135081.24,Fremont,South,6,6
1417135081.24,Richmond,North,6,12
1417135141.61,Fremont,South,6,5
1417135141.61,Richmond,North,6,12
1417135201.99,Fremont,South,6,4
1417135201.99,Richmond,North,6,11
1417135261.35,Fremont,South,6,3
1417135261.35,Richmond,North,6,10
1417135321.71,Fremont,South,6,2
1417135321.71,Richmond,North,6,9
1417135382.04,Fremont,South,6,Leaving
1417135382.04,Richmond,North,6,8
1417135441.41,Fremont,South,6,20
1417135441.41,Richmond,North,6,6
1417135501.77,Fremont,South,6,19
1417135501.77,Richmond,North,6,5
1417135561.16,Fremont,South,6,18
1417135561.16,Richmond,North,6,4
1417135621.52,Fremont,South,6,17
1417135621.52,Richmond,North,6,3
1417135681.89,Fremont,South,6,16
1417135681.89,Richmond,North,6,3
1417135741.24,Fremont,South,6,15
1417135741.24,Richmond,North,6,2
1417135801.59,Fremont,South,6,14
1417135801.59,Richmond,North,6,Leaving
1417135861.94,Fremont,South,6,13
1417135861.94,Richmond,North,6,19
1417135921.3,Fremont,South,6,12
1417135921.3,Richmond,North,6,18
1417135981.66,Fremont,South,6,11
1417135981.66,Richmond,North,6,17
1417136042.03,Fremont,South,6,10
1417136042.03,Richmond,North,6,16
1417136101.39,Fremont,South,6,10
1417136101.39,Richmond,North,6,15
1417136161.73,Fremont,South,6,10
1417136161.73,Richmond,North,6,15
1417136221.09,Fremont,South,6,7
1417136221.09,Richmond,North,6,14
1417136281.44,Fremont,South,6,6
1417136281.44,Richmond,North,6,13
1417136341.77,Fremont,South,6,5
1417136341.77,Richmond,North,6,12
1417136401.15,Fremont,South,6,4
1417136401.15,Richmond,North,6,11
1417136461.52,Fremont,South,6,2
1417136461.52,Richmond,North,6,9
1417136521.86,Fremont,South,6,2
1417136521.86,Richmond,North,6,8
1417136581.21,Fremont,South,6,Leaving
1417136581.21,Richmond,North,6,7
1417136641.58,Fremont,South,6,20
1417136641.58,Richmond,North,6,6
1417136701.91,Fremont,South,6,19
1417136701.91,Richmond,North,6,5
1417136761.3,Fremont,South,6,18
1417136761.3,Richmond,North,6,4
1417136821.64,Fremont,South,6,17
1417136821.64,Richmond,North,6,3
1417136881.99,Fremont,South,6,16
1417136881.99,Richmond,North,6,2
1417136941.36,Fremont,South,6,15
1417136941.36,Richmond,North,6,Leaving
1417137001.71,Fremont,South,6,14
1417137001.71,Richmond,North,6,20
1417137062.04,Fremont,South,6,13
1417137062.04,Richmond,North,6,19
1417137121.41,Fremont,South,6,12
1417137121.41,Richmond,North,6,18
1417137181.74,Fremont,South,6,11
1417137181.74,Richmond,North,6,17
1417137241.11,Fremont,South,6,10
1417137241.11,Richmond,North,6,17
1417137301.48,Fremont,South,6,10
1417137301.48,Richmond,North,6,15
1417137361.84,Fremont,South,6,10
1417137361.84,Richmond,North,6,15
1417137421.21,Fremont,South,6,7
1417137421.21,Richmond,North,6,14
1417137481.58,Fremont,South,6,6
1417137481.58,Richmond,North,6,12
1417137541.97,Fremont,South,6,5
1417137541.97,Richmond,North,6,12
1417137601.35,Fremont,South,6,4
1417137601.35,Richmond,North,6,11
1417137661.72,Fremont,South,6,2
1417137661.72,Richmond,North,6,9
1417137722.06,Fremont,South,6,1
1417137722.06,Richmond,North,6,8
1417137781.41,Fremont,South,6,Leaving
1417137781.41,Richmond,North,6,7
1417137841.77,Fremont,South,6,20
1417137841.77,Richmond,North,6,6
1417137901.11,Fremont,South,6,19
1417137901.11,Richmond,North,6,5
1417137961.45,Fremont,South,6,18
1417137961.45,Richmond,North,6,4
1417138021.8,Fremont,South,6,17
1417138021.8,Richmond,North,6,3
1417138081.15,Fremont,South,6,16
1417138081.15,Richmond,North,6,2
1417138141.56,Fremont,South,6,15
1417138141.56,Richmond,North,6,1
1417138201.9,Fremont,South,6,14
1417138201.9,Richmond,North,6,Leaving
1417138261.25,Fremont,South,6,13
1417138261.25,Richmond,North,6,19
1417138321.62,Fremont,South,6,12
1417138321.62,Richmond,North,6,18
1417138381.98,Fremont,South,6,11
1417138381.98,Richmond,North,6,17
1417138441.34,Fremont,South,6,10
1417138441.34,Richmond,North,6,16
1417138501.68,Fremont,South,6,10
1417138501.68,Richmond,North,6,15
1417138562.01,Fremont,South,6,10
1417138562.01,Richmond,North,6,15
1417138621.37,Fremont,South,6,7
1417138621.37,Richmond,North,6,14
1417138681.74,Fremont,South,6,6
1417138681.74,Richmond,North,6,12
1417138741.09,Fremont,South,6,5
1417138741.09,Richmond,North,6,11
1417138801.45,Fremont,South,6,4
1417138801.45,Richmond,North,6,11
1417138861.81,Fremont,South,6,3
1417138861.81,Richmond,North,6,10
1417138921.17,Fremont,South,6,2
1417138921.17,Richmond,North,6,9
1417138981.51,Fremont,South,6,Leaving
1417138981.51,Richmond,North,6,8
1417139041.89,Fremont,South,6,20
1417139041.89,Richmond,North,6,6
1417139101.26,Fremont,South,6,19
1417139101.26,Richmond,North,6,6
1417139161.64,Fremont,South,6,18
1417139161.64,Richmond,North,6,5
1417139221.99,Fremont,South,6,17
1417139221.99,Richmond,North,6,3
1417139281.34,Fremont,South,6,16
1417139281.34,Richmond,North,6,2
1417139341.67,Fremont,South,6,15
1417139341.67,Richmond,North,6,1
1417139402.01,Fremont,South,6,14
1417139402.01,Richmond,North,6,Leaving
1417139461.35,Fremont,South,6,13
1417139461.35,Richmond,North,6,19
1417139521.72,Fremont,South,6,12
1417139521.72,Richmond,North,6,18
1417139582.07,Fremont,South,6,11
1417139582.07,Richmond,North,6,18
1417139641.46,Fremont,South,6,10
1417139641.46,Richmond,North,6,17
1417139701.81,Fremont,South,6,9
1417139701.81,Richmond,North,6,16
1417139761.17,Fremont,South,6,9
1417139761.17,Richmond,North,6,15
1417139821.54,Fremont,South,6,7
1417139821.54,Richmond,North,6,14
1417139881.91,Fremont,South,6,6
1417139881.91,Richmond,North,6,13
1417139941.25,Fremont,South,6,5
1417139941.25,Richmond,North,6,11
1417140001.61,Fremont,South,6,4
1417140001.61,Richmond,North,6,10
1417140061.95,Fremont,South,6,3
1417140061.95,Richmond,North,6,9
1417140121.33,Fremont,South,6,2
1417140121.33,Richmond,North,6,8
1417140181.7,Fremont,South,6,Leaving
1417140181.7,Richmond,North,6,7
1417140242.05,Fremont,South,6,20
1417140242.05,Richmond,North,6,6
1417140301.38,Fremont,South,6,19
1417140301.38,Richmond,North,6,5
1417140361.73,Fremont,South,6,18
1417140361.73,Richmond,North,6,5
1417140421.09,Fremont,South,6,17
1417140421.09,Richmond,North,6,4
1417140481.45,Fremont,South,6,16
1417140481.45,Richmond,North,6,2
1417140541.82,Fremont,South,6,15
1417140541.82,Richmond,North,6,2
1417140601.18,Fremont,South,6,14
1417140601.18,Richmond,North,6,Leaving
1417140661.55,Fremont,South,6,13
1417140661.55,Richmond,North,6,19
1417140721.92,Fremont,South,6,12
1417140721.92,Richmond,North,6,18
1417140781.28,Fremont,South,6,11
1417140781.28,Richmond,North,6,18
1417140841.64,Fremont,South,6,10
1417140841.64,Richmond,North,6,17
1417140901.98,Fremont,South,6,9
1417140901.98,Richmond,North,6,16
1417140961.34,Fremont,South,6,8
1417140961.34,Richmond,North,6,15
1417141021.69,Fremont,South,6,7
1417141021.69,Richmond,North,6,14
1417141082.05,Fremont,South,6,6
1417141082.05,Richmond,North,6,13
1417141141.39,Fremont,South,6,5
1417141141.39,Richmond,North,6,11
1417141201.75,Fremont,South,6,4
1417141201.75,Richmond,North,6,10
1417141261.13,Fremont,South,6,3
1417141261.13,Richmond,North,6,9
1417141321.49,Fremont,South,6,2
1417141321.49,Richmond,North,6,8
1417141381.84,Fremont,South,6,Leaving
1417141381.84,Richmond,North,6,7
1417141441.17,Fremont,South,6,20
1417141441.17,Richmond,North,6,6
1417141501.52,Fremont,South,6,19
1417141501.52,Richmond,North,6,5
1417141561.87,Fremont,South,6,18
1417141561.87,Richmond,North,6,4
1417141621.23,Fremont,South,6,17
1417141621.23,Richmond,North,6,3
1417141681.57,Fremont,South,6,16
1417141681.57,Richmond,North,6,2
1417141741.93,Fremont,South,6,15
1417141741.93,Richmond,North,6,1
1417141801.29,Fremont,South,6,14
1417141801.29,Richmond,North,6,Leaving
1417141861.65,Fremont,South,6,13
1417141861.65,Richmond,North,6,19
1417141922.01,Fremont,South,6,12
1417141922.01,Richmond,North,6,18
1417141981.36,Fremont,South,6,11
1417141981.36,Richmond,North,6,17
1417142041.7,Fremont,South,6,10
1417142041.7,Richmond,North,6,16
1417142102.06,Fremont,South,6,9
1417142102.06,Richmond,North,6,16
1417142161.44,Fremont,South,6,9
1417142161.44,Richmond,North,6,14
1417142221.82,Fremont,South,6,7
1417142221.82,Richmond,North,6,14
1417142281.17,Fremont,South,6,6
1417142281.17,Richmond,North,6,12
1417142341.54,Fremont,South,6,5
1417142341.54,Richmond,North,6,11
1417142401.88,Fremont,South,6,4
1417142401.88,Richmond,North,6,11
1417142461.24,Fremont,South,6,3
1417142461.24,Richmond,North,6,10
1417142521.6,Fremont,South,6,2
1417142521.6,Richmond,North,6,9
1417142581.96,Fremont,South,6,Leaving
1417142581.96,Richmond,North,6,7
1417142641.32,Fremont,South,6,20
1417142641.32,Richmond,North,6,7
1417142701.67,Fremont,South,6,19
1417142701.67,Richmond,North,6,5
1417142762.04,Fremont,South,6,18
1417142762.04,Richmond,North,6,4
1417142821.38,Fremont,South,6,17
1417142821.38,Richmond,North,6,3
1417142881.72,Fremont,South,6,16
1417142881.72,Richmond,North,6,2
1417142942.07,Fremont,South,6,15
1417142942.07,Richmond,North,6,1
1417143001.42,Fremont,South,6,14
1417143001.42,Richmond,North,6,Leaving
1417143061.77,Fremont,South,6,13
1417143061.77,Richmond,North,6,19
1417143121.12,Fremont,South,6,12
1417143121.12,Richmond,North,6,18
1417143181.49,Fremont,South,6,11
1417143181.49,Richmond,North,6,17
1417143241.84,Fremont,South,6,10
1417143241.84,Richmond,North,6,17
1417143301.21,Fremont,South,6,9
1417143301.21,Richmond,North,6,16
1417143361.56,Fremont,South,6,8
1417143361.56,Richmond,North,6,15
1417143421.93,Fremont,South,6,7
1417143421.93,Richmond,North,6,14
1417143481.29,Fremont,South,6,6
1417143481.29,Richmond,North,6,13
1417143541.63,Fremont,South,6,5
1417143541.63,Richmond,North,6,12
1417143601.98,Fremont,South,6,4
1417143601.98,Richmond,North,6,11
1417143661.35,Fremont,South,6,3
1417143661.35,Richmond,North,6,10
1417143721.7,Fremont,South,6,2
1417143721.7,Richmond,North,6,9
1417143782.07,Fremont,South,6,Leaving
1417143782.07,Richmond,North,6,7
1417143841.4,Fremont,South,6,20
1417143841.4,Richmond,North,6,6
1417143901.79,Fremont,South,6,19
1417143901.79,Richmond,North,6,5
1417143961.14,Fremont,South,6,18
1417143961.14,Richmond,North,6,4
1417144021.49,Fremont,South,6,17
1417144021.49,Richmond,North,6,3
1417144081.84,Fremont,South,6,16
1417144081.84,Richmond,North,6,2
1417144141.2,Fremont,South,6,15
1417144141.2,Richmond,North,6,2
1417144201.59,Fremont,South,6,14
1417144201.59,Richmond,North,6,Leaving
1417144261.94,Fremont,South,6,13
1417144261.94,Richmond,North,6,21
1417144321.28,Fremont,South,6,12
1417144321.28,Richmond,North,6,19
1417144381.64,Fremont,South,6,11
1417144381.64,Richmond,North,6,18
1417144441.99,Fremont,South,6,10
1417144441.99,Richmond,North,6,17
1417144501.36,Fremont,South,6,9
1417144501.36,Richmond,North,6,18
1417144561.73,Fremont,South,6,9
1417144561.73,Richmond,North,6,15
1417144622.07,Fremont,South,6,9
1417144622.07,Richmond,North,6,14
1417144681.45,Fremont,South,6,6
1417144681.45,Richmond,North,6,13
1417144741.81,Fremont,South,6,5
1417144741.81,Richmond,North,6,12
1417144801.19,Fremont,South,6,4
1417144801.19,Richmond,North,6,11
1417144861.52,Fremont,South,6,3
1417144861.52,Richmond,North,6,10
1417144921.85,Fremont,South,6,2
1417144921.85,Richmond,North,6,9
1417144981.23,Fremont,South,6,Leaving
1417144981.23,Richmond,North,6,8
1417145041.56,Fremont,South,6,20
1417145041.56,Richmond,North,6,7
1417145101.91,Fremont,South,6,19
1417145101.91,Richmond,North,6,5
1417145161.28,Fremont,South,6,18
1417145161.28,Richmond,North,6,4
1417145221.66,Fremont,South,6,17
1417145221.66,Richmond,North,6,3
1417145282.02,Fremont,South,6,16
1417145282.02,Richmond,North,6,2
1417145341.39,Fremont,South,6,15
1417145341.39,Richmond,North,6,1
1417145401.74,Fremont,South,6,14
1417145401.74,Richmond,North,6,Leaving
1417145462.08,Fremont,South,6,13
1417145462.08,Richmond,North,6,21
1417145521.44,Fremont,South,6,12
1417145521.44,Richmond,North,6,21
1417145581.81,Fremont,South,6,11
1417145581.81,Richmond,North,6,19
1417145641.14,Fremont,South,6,10
1417145641.14,Richmond,North,6,18
1417145701.5,Fremont,South,6,10
1417145701.5,Richmond,North,6,17
1417145761.88,Fremont,South,6,10
1417145761.88,Richmond,North,6,18
1417145821.22,Fremont,South,6,7
1417145821.22,Richmond,North,6,15
1417145881.59,Fremont,South,6,6
1417145881.59,Richmond,North,6,13
1417145941.93,Fremont,South,6,5
1417145941.93,Richmond,North,6,12
1417146001.3,Fremont,South,6,4
1417146001.3,Richmond,North,6,12
1417146061.67,Fremont,South,6,3
1417146061.67,Richmond,North,6,11
1417146122.03,Fremont,South,6,2
1417146122.03,Richmond,North,6,9
1417146181.39,Fremont,South,6,Leaving
1417146181.39,Richmond,North,6,8
1417146241.72,Fremont,South,3,20
1417146241.72,Richmond,North,6,7
1417146301.1,Fremont,South,3,19
1417146301.1,Richmond,North,6,6
1417146361.47,Fremont,South,3,18
1417146361.47,Richmond,North,6,5
1417146421.84,Fremont,South,3,17
1417146421.84,Richmond,North,6,4
1417146481.2,Fremont,South,3,16
1417146481.2,Richmond,North,6,3
1417146541.54,Fremont,South,3,15
1417146541.54,Richmond,North,6,2
1417146601.88,Fremont,South,3,14
1417146601.88,Richmond,North,6,Leaving
1417146661.21,Fremont,South,3,13
1417146661.21,Richmond,North,6,19
1417146721.56,Fremont,South,3,12
1417146721.56,Richmond,North,6,18
1417146781.94,Fremont,South,3,11
1417146781.94,Richmond,North,6,18
1417146841.32,Fremont,South,3,10
1417146841.32,Richmond,North,6,17
1417146901.67,Fremont,South,6,9
1417146901.67,Richmond,North,6,15
1417146962.01,Fremont,South,6,8
1417146962.01,Richmond,North,6,15
1417147021.34,Fremont,South,6,7
1417147021.34,Richmond,North,6,13
1417147081.7,Fremont,South,6,6
1417147081.7,Richmond,North,6,13
1417147142.07,Fremont,South,6,5
1417147142.07,Richmond,North,6,12
1417147201.44,Fremont,South,6,4
1417147201.44,Richmond,North,6,11
1417147261.8,Fremont,South,6,3
1417147261.8,Richmond,North,6,10
1417147321.18,Fremont,South,6,2
1417147321.18,Richmond,North,6,9
1417147381.52,Fremont,South,6,Leaving
1417147381.52,Richmond,North,6,7
1417147441.89,Fremont,South,3,20
1417147441.89,Richmond,North,6,6
1417147501.26,Fremont,South,3,19
1417147501.26,Richmond,North,6,5
1417147561.6,Fremont,South,3,18
1417147561.6,Richmond,North,6,4
1417147621.97,Fremont,South,3,17
1417147621.97,Richmond,North,6,3
1417147681.32,Fremont,South,3,16
1417147681.32,Richmond,North,6,2
1417147741.67,Fremont,South,3,15
1417147741.67,Richmond,North,6,Leaving
1417147802.0,Fremont,South,3,14
1417147802.0,Richmond,North,6,20
1417147861.37,Fremont,South,3,13
1417147861.37,Richmond,North,6,19
1417147921.72,Fremont,South,6,12
1417147921.72,Richmond,North,6,18
1417147982.06,Fremont,South,6,11
1417147982.06,Richmond,North,6,17
1417148041.4,Fremont,South,6,10
1417148041.4,Richmond,North,6,16
1417148101.74,Fremont,South,6,10
1417148101.74,Richmond,North,6,15
1417148162.08,Fremont,South,6,8
1417148162.08,Richmond,North,6,14
1417148221.45,Fremont,South,6,7
1417148221.45,Richmond,North,6,13
1417148281.82,Fremont,South,6,6
1417148281.82,Richmond,North,6,13
1417148341.19,Fremont,South,6,5
1417148341.19,Richmond,North,6,11
1417148401.55,Fremont,South,6,4
1417148401.55,Richmond,North,6,11
1417148461.91,Fremont,South,6,3
1417148461.91,Richmond,North,6,10
1417148521.25,Fremont,South,6,1
1417148521.25,Richmond,North,6,9
1417148581.62,Fremont,South,6,Leaving
1417148581.62,Richmond,North,6,8
1417148641.98,Fremont,South,3,20
1417148641.98,Richmond,North,6,6
1417148701.31,Fremont,South,3,19
1417148701.31,Richmond,North,6,5
1417148761.69,Fremont,South,3,18
1417148761.69,Richmond,North,6,4
1417148822.05,Fremont,South,3,17
1417148822.05,Richmond,North,6,3
1417148881.43,Fremont,South,3,16
1417148881.43,Richmond,North,6,2
1417148941.81,Fremont,South,3,15
1417148941.81,Richmond,North,6,1
1417149001.15,Fremont,South,3,14
1417149001.15,Richmond,North,6,20
1417149061.5,Fremont,South,3,13
1417149061.5,Richmond,North,6,19
1417149121.85,Fremont,South,6,12
1417149121.85,Richmond,North,6,18
1417149181.18,Fremont,South,6,11
1417149181.18,Richmond,North,6,18
1417149241.52,Fremont,South,6,10
1417149241.52,Richmond,North,6,17
1417149301.89,Fremont,South,6,9
1417149301.89,Richmond,North,6,16
1417149361.26,Fremont,South,6,8
1417149361.26,Richmond,North,6,15
